utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DK_1_load_actual_entsoe_transparency,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_1_wind_offshore_generation_actual,DK_1_wind_onshore_generation_actual,DK_2_load_actual_entsoe_transparency,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual,DK_2_wind_offshore_generation_actual,DK_2_wind_onshore_generation_actual,NL_load_actual_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual,NO_2_load_actual_entsoe_transparency,NO_2_price_day_ahead,NO_2_wind_onshore_generation_actual,SE_3_load_actual_entsoe_transparency,SE_3_price_day_ahead,SE_3_wind_onshore_generation_actual,SE_4_load_actual_entsoe_transparency,SE_4_price_day_ahead,SE_4_wind_onshore_generation_actual
2017-06-13T12:00:00Z,2017-06-13T14:00:00+0200,65819,40803,18696,0.4582,39433,14339,0.3636,3090,1732,0.5606,36343,12607,0.3469,2416.31,24.7,288.32,2883.45,665.27,2218.18,1579.71,27.78,139.82,851.04,361.22,489.82,14424,932,545,139,406,3495.13,24.7,66.15,9742,27.78,604,2602,27.78,1203
2017-06-13T13:00:00Z,2017-06-13T15:00:00+0200,64707,40803,17301,0.424,39433,14208,0.3603,3090,1660,0.5373,36343,12547,0.3452,2344.8,24.55,268.45,2908.37,615.08,2293.29,1538.31,27.23,135.82,822.9,360.18,462.72,14328,887,565,161,404,3392.64,24.55,71.3,9601,27.23,543,2558,27.23,1218
2017-06-13T14:00:00Z,2017-06-13T16:00:00+0200,63393,40803,15271,0.3743,39433,13936,0.3534,3090,1601,0.5182,36343,12335,0.3394,2310.47,24.64,236.65,2844.25,605.21,2239.04,1514.75,25.88,116.06,769.04,327.53,441.51,14340,818,541,130,410,3377.49,24.64,69.81,9424,25.88,447,2523,25.88,1180
2017-06-13T15:00:00Z,2017-06-13T17:00:00+0200,63111,40803,11694,0.2866,39433,13173,0.334,3090,1499,0.485,36343,11675,0.3212,2447.57,29.13,178.87,2789.02,610.85,2178.17,1592.32,29.13,89.51,778.96,341.96,437,14491,722,481,141,340,3364.6,24.79,73.44,9439,29.13,375,2496,29.13,1089
2017-06-13T16:00:00Z,2017-06-13T18:00:00+0200,62425,40803,7355,0.1803,39433,12639,0.3205,3090,1367,0.4425,36343,11272,0.3101,2362.02,35.48,125.64,2734.74,592,2142.74,1558.76,35.48,62.73,772.7,347.81,424.89,13917,568,370,90,280,3324.21,24.76,74.61,9142,35.48,311,2418,35.48,1033
2017-06-13T17:00:00Z,2017-06-13T19:00:00+0200,61549,40803,3657,0.0896,39433,10856,0.2753,3090,1258,0.4072,36343,9598,0.2641,2259.76,37.91,76.98,2703.2,576.14,2127.06,1473.6,37.91,33.31,748.55,353.11,395.44,13646,376,306,83,223,3322.93,24.72,70.56,9059,37.91,232,2421,37.91,857
2017-06-13T18:00:00Z,2017-06-13T20:00:00+0200,58939,40803,1139,0.0279,39433,9013,0.2286,3090,1148,0.3714,36343,7865,0.2164,2116.57,34.31,31.08,2451.43,587.8,1863.63,1396.79,34.31,11.17,721.59,355.04,366.55,13338,200,208,67,141,3319.63,24.75,61.07,8923,34.31,158,2436,34.31,708
2017-06-13T19:00:00Z,2017-06-13T21:00:00+0200,56052,40803,81,0.002,39433,7549,0.1914,3090,1083,0.3506,36343,6466,0.1779,2042.37,34.12,7.26,2081.81,569.39,1512.42,1337.6,34.12,1.66,655.88,336.97,318.91,12927,74,128,50,78,3282.77,24.68,52.42,8743,34.12,143,2379,34.12,645
2017-06-13T20:00:00Z,2017-06-13T22:00:00+0200,53763,40803,0,0,39433,7018,0.178,3090,1111,0.3596,36343,5907,0.1625,1984.88,32.14,0.23,1910.75,591.26,1319.49,1273.77,32.14,0.01,610.7,320.22,290.48,12737,12,92,37,55,3275.93,24.79,40.9,8374,32.14,207,2273,32.14,624
2017-06-13T21:00:00Z,2017-06-13T23:00:00+0200,49641,40803,0,0,39433,6822,0.173,3090,928,0.3004,36343,5893,0.1621,1861.99,26.22,0,1728.47,555.66,1172.81,1152.12,26.22,0,519.67,278.9,240.77,12241,0,70,19,51,3160.71,24.81,33.91,7931,26.22,289,2095,26.22,601
2017-06-13T22:00:00Z,2017-06-14T00:00:00+0200,46241,40809,0,0,39435,6482,0.1644,3090,753,0.2435,36345,5729,0.1576,1717.82,24.21,0,1523.77,504.62,1019.15,1049.41,24.21,0,486.39,279.8,206.59,11301,0,53,8,45,3071.6,24.21,24.8,7441,24.21,363,1945,24.21,573
2017-06-13T23:00:00Z,2017-06-14T01:00:00+0200,44460,40809,0,0,39435,5989,0.1519,3090,752,0.2432,36345,5238,0.1441,1667.96,23.33,0,1465.79,497.11,968.68,984.59,23.33,0,489.08,293.39,195.69,10672,0,77,21,56,3019.64,23.33,19.73,7226,23.33,472,1859,23.33,527
2017-06-14T00:00:00Z,2017-06-14T02:00:00+0200,43530,40809,0,0,39435,5486,0.1391,3090,750,0.2427,36345,4736,0.1303,1654,23.1,0,1506.72,496.04,1010.68,968.34,23.1,0,466.66,281.78,184.88,10373,0,69,11,58,3015.37,23.1,15.19,7127,23.1,535,1851,23.1,487
2017-06-14T01:00:00Z,2017-06-14T03:00:00+0200,43401,40809,0,0,39435,4763,0.1208,3090,607,0.1965,36345,4156,0.1144,1647.87,23.13,0,1477.23,513.38,963.85,960.06,23.13,0,465.41,288.56,176.85,10248,0,71,13,59,2998.66,23.13,12.34,6971,23.13,571,1810,23.13,482
2017-06-14T02:00:00Z,2017-06-14T04:00:00+0200,44280,40809,3,0.0001,39435,4266,0.1082,3090,537,0.1738,36345,3730,0.1026,1653.04,23.37,0.62,1425.7,501.17,924.53,949.77,23.37,0.3,515.66,317.71,197.95,10170,0,88,32,57,2994.36,23.37,12.02,6988,23.37,508,1726,23.37,481
2017-06-14T03:00:00Z,2017-06-14T05:00:00+0200,46423,40809,320,0.0078,39435,4161,0.1056,3090,524,0.1697,36345,3637,0.1001,1755.51,24.06,10.45,1280.46,461.22,819.24,1028.08,24.06,6.84,445.07,273.75,171.32,10233,2,80,22,58,3037.81,24.06,12.27,7413,24.06,453,1828,24.06,445
2017-06-14T04:00:00Z,2017-06-14T06:00:00+0200,53764,40809,2209,0.0541,39435,3927,0.0996,3090,601,0.1944,36345,3326,0.0915,2106.25,34.4,38.43,1190.15,450.45,739.7,1235.43,34.4,19.97,405.39,249.28,156.11,11210,42,66,3,63,3240.37,24.53,12.74,8457,33.57,320,2253,33.57,339
2017-06-14T05:00:00Z,2017-06-14T07:00:00+0200,59587,40809,6303,0.1544,39435,3172,0.0804,3090,627,0.2028,36345,2545,0.07,2467,41.26,89.72,1227.5,484.68,742.82,1435.25,41.26,37.49,404.52,230.33,174.19,12859,145,45,3,42,3550.62,24.65,12.78,9394,40.27,196,2616,40.27,298
2017-06-14T06:00:00Z,2017-06-14T08:00:00+0200,62816,40809,11656,0.2856,39435,3118,0.0791,3090,511,0.1654,36345,2607,0.0717,2536.88,43.76,163.49,1194.86,399.93,794.93,1405.06,43.76,66.3,259.54,224.68,34.86,14012,303,34,0,34,3653.02,24.58,12.03,9651,43.76,139,2700,43.76,292
2017-06-14T07:00:00Z,2017-06-14T09:00:00+0200,63960,40809,16536,0.4052,39435,2831,0.0718,3090,282,0.0913,36345,2549,0.0701,2551.66,41.63,241.24,1150.71,292.94,857.77,1542.41,41.63,114.85,272.66,161.78,110.88,14357,551,99,65,34,3672.63,24.61,8.21,9682,41.63,140,2683,41.63,306
2017-06-14T08:00:00Z,2017-06-14T10:00:00+0200,64677,40809,20552,0.5036,39435,2318,0.0588,3090,205,0.0663,36345,2113,0.0582,2613.26,41.12,273.93,907.21,191.03,716.18,1610.99,41.12,148.01,284.41,138.74,145.67,14365,814,149,112,36,3699.7,24.53,32.77,9650,41.12,158,2735,41.12,290
2017-06-14T09:00:00Z,2017-06-14T11:00:00+0200,65690,40809,23553,0.5771,39435,2057,0.0522,3090,237,0.0768,36345,1820,0.0501,2635.87,39.93,289.55,868.49,172.9,695.59,1608.14,39.93,184.89,297.1,147.83,149.27,14287,1050,152,112,40,3699.77,24.19,35.21,9557,39.93,212,2761,39.93,284
2017-06-14T10:00:00Z,2017-06-14T12:00:00+0200,65032,40809,25590,0.627,39435,1955,0.0496,3090,263,0.085,36345,1692,0.0466,2577.66,36.94,310.9,817.7,185,632.7,1616.3,36.94,192.68,303.67,150.62,153.05,14036,1218,158,112,46,3695.59,24.27,29.59,9622,36.94,243,2734,36.94,302
2017-06-14T11:00:00Z,2017-06-14T13:00:00+0200,64461,40809,26236,0.6429,39435,2050,0.052,3090,267,0.0865,36345,1782,0.049,2601.37,35.99,313.75,799.74,224.85,574.89,1610.87,35.99,178.36,252.46,116.05,136.41,14192,1300,155,112,43,3641.29,24.22,18.4,9624,35.99,278,2729,35.99,334
2017-06-14T12:00:00Z,2017-06-14T14:00:00+0200,63522,40809,25465,0.624,39435,2020,0.0512,3090,287,0.0929,36345,1733,0.0477,2535.17,35.92,310.2,784.75,182.91,601.84,1602.7,35.92,165.62,263.59,127.6,135.99,14188,1292,162,116,46,3520,24.19,12.78,9571,35.92,257,2657,35.92,371
2017-06-14T13:00:00Z,2017-06-14T15:00:00+0200,62637,40809,23369,0.5727,39435,2012,0.051,3090,293,0.0947,36345,1720,0.0473,2424.55,35.02,310.43,935.79,279.47,656.32,1540.83,35.02,148.18,222.8,108.26,114.54,14193,1208,178,128,50,3555.68,23.96,12.99,9511,35.02,269,2601,35.02,453
2017-06-14T14:00:00Z,2017-06-14T16:00:00+0200,61275,40809,19731,0.4835,39435,1803,0.0457,3090,255,0.0826,36345,1548,0.0426,2406.13,35.85,291.72,918.01,263.06,654.95,1529.36,35.85,138.5,202.76,98.96,103.8,14360,1069,219,156,64,3530.58,23.87,13.28,9257,34.35,301,2495,35.85,493
2017-06-14T15:00:00Z,2017-06-14T17:00:00+0200,60963,40809,14902,0.3652,39435,1642,0.0416,3090,265,0.0858,36345,1376,0.0379,2486.4,40.53,231.62,854.08,238.87,615.21,1594.7,40.53,111.16,172.46,79.89,92.57,14602,879,167,70,96,3463.54,23.61,12.1,9141,36.32,334,2451,39.56,490
2017-06-14T16:00:00Z,2017-06-14T18:00:00+0200,60304,40809,9115,0.2234,39435,1415,0.0359,3090,215,0.0695,36345,1200,0.033,2428.51,45.26,155.19,779.84,216.5,563.34,1559.12,45.26,74.46,127.91,56.04,71.87,14193,646,193,50,143,3428.2,23.91,11.57,9011,36.81,332,2396,44.18,459
2017-06-14T17:00:00Z,2017-06-14T19:00:00+0200,59461,40809,4041,0.099,39435,1396,0.0354,3090,206,0.0668,36345,1190,0.0327,2313.39,49.95,76.99,796.18,267.52,528.66,1483.79,49.95,36.79,97.15,34.63,62.52,13878,408,201,29,171,3466.15,23.94,11.04,8729,35.39,280,2407,48.75,344
2017-06-14T18:00:00Z,2017-06-14T20:00:00+0200,57137,40809,1157,0.0284,39435,1634,0.0414,3090,162,0.0525,36345,1472,0.0405,2195.5,44.64,31.78,760.01,269.58,490.43,1393.12,44.64,12.33,74.3,27.96,46.34,13582,212,200,13,187,3446.6,23.69,10.33,8667,30.03,277,2426,43.57,209
2017-06-14T19:00:00Z,2017-06-14T21:00:00+0200,54260,40809,74,0.0018,39435,2333,0.0591,3090,124,0.0403,36345,2208,0.0608,2102.02,42.91,9.03,712.15,280.09,432.06,1319.36,42.91,1.99,75.09,27.06,48.03,13202,78,300,45,255,3383.24,24.4,8.48,8333,28.97,295,2331,41.88,200
2017-06-14T20:00:00Z,2017-06-14T22:00:00+0200,52448,40809,0,0,39435,3118,0.079,3090,153,0.0496,36345,2965,0.0816,2028.78,42.8,0.29,706.31,327.81,378.5,1261.84,42.8,0.01,93.23,30.9,62.33,13017,12,470,74,396,3332.16,24.52,9.68,8124,28.85,297,2228,41.77,268
2017-06-14T21:00:00Z,2017-06-14T23:00:00+0200,48726,40809,0,0,39435,3367,0.0854,3090,235,0.076,36345,3133,0.0862,1904.69,35.44,0,654.71,314.78,339.93,1158.65,35.44,0,96.05,33.57,62.48,12479,0,630,90,540,3262.56,24.52,9.39,7688,26.14,356,2006,34.59,357
2017-06-14T22:00:00Z,2017-06-15T00:00:00+0200,45848,40811,0,0,39447,3517,0.0891,3090,291,0.094,36357,3226,0.0888,1781.46,33,0,536.82,250.96,285.86,1061.35,33,0,118.25,57.02,61.23,11466,0,829,147,683,3092.63,24.86,11.28,7292,26.36,364,1903,32.21,398
2017-06-14T23:00:00Z,2017-06-15T01:00:00+0200,44003,40811,0,0,39447,3595,0.0912,3090,372,0.1202,36357,3224,0.0887,1717.2,31.04,0,517.62,289.15,228.47,999.5,31.04,0,83.73,39.38,44.35,10782,0,943,189,754,3040.3,24.78,15.46,7025,25.63,351,1801,25.63,421
2017-06-15T00:00:00Z,2017-06-15T02:00:00+0200,42839,40811,0,0,39447,3849,0.0976,3090,542,0.1754,36357,3307,0.091,1689.17,30.97,0,403.37,227.98,175.39,978.69,30.97,0,55.92,24.52,31.4,10474,0,1013,228,785,3025.09,24.68,19.69,6952,24.68,328,1759,24.68,408
2017-06-15T01:00:00Z,2017-06-15T03:00:00+0200,42590,40811,0,0,39447,3949,0.1002,3090,630,0.2039,36357,3319,0.0913,1690.81,29.39,0,287.77,158.88,128.89,970.64,29.39,0,26.24,4.75,21.49,10338,0,1038,275,763,2996.6,24.53,26.48,6864,24.53,280,1780,24.53,374
2017-06-15T02:00:00Z,2017-06-15T04:00:00+0200,42254,40811,3,0.0001,39447,4211,0.1068,3090,745,0.2412,36357,3466,0.0953,1695.18,28.8,0.41,219.2,100.86,118.34,961.82,28.8,0.39,18.26,1.24,17.02,10279,0,1023,319,704,2966.68,24.48,27.76,6754,24.48,256,1771,24.48,279
2017-06-15T03:00:00Z,2017-06-15T05:00:00+0200,41996,40811,319,0.0078,39447,4617,0.1171,3090,903,0.2922,36357,3714,0.1022,1799.22,28.88,9.91,176.09,60.18,115.91,1033.1,28.88,7.87,13.16,0.5,12.66,10358,2,933,346,587,3041.7,24.76,44.75,7107,26.92,210,1938,26.92,202
2017-06-15T04:00:00Z,2017-06-15T06:00:00+0200,44419,40811,2161,0.053,39447,4854,0.123,3090,1069,0.3459,36357,3785,0.1041,2113.25,32.02,36.05,142.06,22.53,119.53,1254.18,32.02,22.55,9.51,0.07,9.44,11382,42,801,353,448,3283.01,24.69,60.15,8109,31.25,110,2284,31.25,106
2017-06-15T05:00:00Z,2017-06-15T07:00:00+0200,48242,40811,6291,0.1542,39447,3980,0.1009,3090,1216,0.3936,36357,2764,0.076,2457.23,37.81,90.33,116.84,31.53,85.31,1479.15,37.81,53.26,8.62,0.02,8.6,13018,138,575,286,289,3608.7,25.06,61.59,9113,36.9,60,2607,36.9,65
2017-06-15T06:00:00Z,2017-06-15T08:00:00+0200,51466,40811,11958,0.293,39447,2935,0.0744,3090,1469,0.4755,36357,1466,0.0403,2613.18,38,150.03,120.98,64.57,56.41,1607.31,38,91.9,13.83,0.02,13.81,14264,290,458,313,144,3663.64,25.21,66.76,9362,38,44,2705,38,64
2017-06-15T07:00:00Z,2017-06-15T09:00:00+0200,53267,40811,17443,0.4274,39447,2898,0.0734,3090,1675,0.5419,36357,1224,0.0336,2632.98,35.49,203.66,127.43,86.92,40.51,1660.55,35.49,129.25,16.78,0.02,16.76,14828,503,525,394,131,3724.8,25.17,80.99,9417,35.49,50,2689,35.49,72
2017-06-15T08:00:00Z,2017-06-15T10:00:00+0200,54860,40811,21608,0.5295,39447,3089,0.0783,3090,1591,0.5149,36357,1498,0.0412,2687.22,30.69,275.8,166.13,99.52,66.61,1697.27,30.69,155.6,20,0.03,19.97,14975,644,437,275,162,3687.51,25.17,98.12,9456,30.69,53,2756,30.69,69
2017-06-15T09:00:00Z,2017-06-15T11:00:00+0200,56367,40811,24372,0.5972,39447,3193,0.0809,3090,1461,0.4728,36357,1732,0.0476,2709.56,32.76,331.42,184.09,93.01,91.08,1693.6,32.76,154.1,21.6,0.13,21.47,15088,722,460,242,218,3580.92,25.12,101.37,9514,32.76,72,2797,32.76,55
2017-06-15T10:00:00Z,2017-06-15T12:00:00+0200,56207,40811,25506,0.625,39447,3649,0.0925,3090,1287,0.4164,36357,2363,0.065,2643.2,29.14,329.89,220.61,117.35,103.26,1638.05,29.14,163.39,26.17,0.2,25.97,14980,776,543,223,321,3606.06,25.09,111.43,9461,29.14,105,2756,29.14,64
2017-06-15T11:00:00Z,2017-06-15T13:00:00+0200,54902,40811,25214,0.6178,39447,4258,0.108,3090,1306,0.4228,36357,2952,0.0812,2701.98,28.41,305.3,260.06,151.7,108.36,1695.46,28.41,165.58,35.28,3.73,31.55,15142,846,986,273,713,3644.1,25.06,129.86,9414,28.41,114,2753,28.41,68
2017-06-15T12:00:00Z,2017-06-15T14:00:00+0200,53962,40811,22985,0.5632,39447,4431,0.1123,3090,1352,0.4374,36357,3079,0.0847,2636.58,29.03,284.54,346.62,174.34,172.28,1678.29,29.03,156.68,42.52,4.96,37.56,15033,878,1837,253,1584,3553.6,25.03,131.85,9296,29.03,141,2767,29.03,65
2017-06-15T13:00:00Z,2017-06-15T15:00:00+0200,53641,40811,19379,0.4748,39447,4515,0.1144,3090,1305,0.4224,36357,3209,0.0883,2514.78,27.16,238.08,372.46,167.36,205.1,1615.92,27.16,141.43,59.57,8.73,50.84,14872,856,1944,237,1707,3532.42,24.96,127.13,9228,27.16,169,2729,27.16,83
2017-06-15T14:00:00Z,2017-06-15T16:00:00+0200,53448,40811,14826,0.3633,39447,4958,0.1257,3090,1498,0.4849,36357,3460,0.0952,2457.85,29.51,147.77,431.13,205.58,225.55,1579.3,29.51,94.84,74.2,18.06,56.14,14718,830,1977,510,1466,3592.95,24.92,158.61,9251,29.51,152,2668,29.51,78
2017-06-15T15:00:00Z,2017-06-15T17:00:00+0200,53866,40811,9787,0.2398,39447,6294,0.1596,3090,1986,0.6426,36357,4309,0.1185,2557.15,33.81,99.27,685.6,315.69,369.91,1628.83,33.81,59.57,110.15,51.49,58.66,14735,778,1884,586,1298,3513.29,24.85,149.58,9064,30.79,159,2628,33.81,67
2017-06-15T16:00:00Z,2017-06-15T18:00:00+0200,53637,40811,5694,0.1395,39447,8223,0.2084,3090,2484,0.804,36357,5738,0.1578,2479.29,36.9,91.69,966.28,341.21,625.07,1615.26,36.9,37.81,121.27,63.67,57.6,14379,632,1576,624,952,3519.85,24.74,172.37,8779,31.64,149,2536,36.02,66
2017-06-15T17:00:00Z,2017-06-15T19:00:00+0200,53655,40811,2750,0.0674,39447,9163,0.2323,3090,2784,0.9011,36357,6378,0.1754,2319.72,37.01,63.03,1012.15,309.25,702.9,1534.71,37.01,14.32,153.83,77.17,76.66,14132,412,1423,483,940,3540.2,24.8,170.19,8553,30.96,140,2523,36.75,66
2017-06-15T18:00:00Z,2017-06-15T20:00:00+0200,52538,40811,852,0.0209,39447,9571,0.2426,3090,2995,0.9691,36357,6576,0.1809,2213.63,36.62,33.56,937.55,278.5,659.05,1447.66,36.62,5.11,217.96,93.65,124.31,13911,210,1442,443,999,3422.3,24.8,131.57,8386,27.71,127,2442,35.74,96
2017-06-15T19:00:00Z,2017-06-15T21:00:00+0200,50338,40811,81,0.002,39447,10692,0.271,3090,2716,0.879,36357,7976,0.2194,2101.92,35.02,8.85,891.6,309.46,582.14,1356.68,35.02,0.92,307.54,158.07,149.47,13374,74,1409,347,1062,3433.17,24.71,114.54,8188,28.29,160,2415,34.18,118
2017-06-15T20:00:00Z,2017-06-15T22:00:00+0200,49182,40811,0,0,39447,11797,0.2991,3090,2203,0.713,36357,9594,0.2639,2008.29,34.58,0.16,1032.42,410.12,622.3,1273.09,34.58,0.01,444.01,275.37,168.64,13127,11,1160,189,970,3408.96,24.73,132.89,7893,29.61,204,2366,33.75,145
2017-06-15T21:00:00Z,2017-06-15T23:00:00+0200,46024,40811,0,0,39447,12157,0.3082,3090,2056,0.6654,36357,10101,0.2778,1863.51,29.28,0,1204.16,538.47,665.69,1145.24,29.28,0,446.16,258.54,187.62,12536,0,1044,200,844,3333.87,24.55,113.46,7507,26.48,258,2136,29.28,231
2017-06-15T22:00:00Z,2017-06-16T00:00:00+0200,43427,40827,0,0,39456,11960,0.3031,3090,2306,0.7462,36365,9654,0.2655,1777.54,24.74,0,1376.38,627.17,749.21,1062.36,24.74,0,446.74,230.37,216.37,11589,0,839,300,539,3129.12,24.74,90.1,7069,24.74,265,1924,24.74,323
2017-06-15T23:00:00Z,2017-06-16T01:00:00+0200,41940,40827,0,0,39456,10602,0.2687,3090,2196,0.7107,36365,8406,0.2312,1722.04,23.35,0,1481.44,615.41,866.03,1015.48,23.35,0,564.4,313.11,251.29,10892,0,874,279,595,3023.06,23.35,81.07,6830,23.35,234,1848,23.35,341
2017-06-16T00:00:00Z,2017-06-16T02:00:00+0200,40818,40827,0,0,39456,10472,0.2654,3090,2362,0.7643,36365,8110,0.223,1690.3,22,0,1520.8,584.97,935.83,996.69,22,0,537.7,305.48,232.22,10559,0,1016,441,575,2951.53,22,41.87,6822,22,197,1823,22,367
2017-06-16T01:00:00Z,2017-06-16T03:00:00+0200,40440,40827,0,0,39456,11707,0.2967,3090,2948,0.954,36365,8760,0.2409,1655.98,21.07,0,1659.32,677.37,981.95,990.73,21.07,0,470.79,235.41,235.38,10493,0,1232,589,643,2923.71,21.07,44.6,6852,21.07,174,1785,21.07,420
2017-06-16T02:00:00Z,2017-06-16T04:00:00+0200,41585,40827,3,0,39456,12824,0.325,3090,3435,1.1115,36365,9389,0.2582,1641.05,21.05,0.08,1715.28,643.73,1071.55,993.13,21.05,0.06,497.44,249.48,247.96,10444,0,1205,559,646,2870.3,21.05,39.93,6780,21.05,172,1794,21.05,401
2017-06-16T03:00:00Z,2017-06-16T05:00:00+0200,43828,40827,244,0.006,39456,13611,0.345,3090,3500,1.1328,36365,10110,0.278,1746.2,22.41,7.78,1788.07,741.6,1046.47,1039.69,22.41,2.7,563.49,278.73,284.76,10476,2,1252,621,631,2934.33,22.41,35.05,7084,22.41,147,1912,22.41,361
2017-06-16T04:00:00Z,2017-06-16T06:00:00+0200,50886,40827,1818,0.0445,39456,14094,0.3572,3090,3401,1.1008,36365,10692,0.294,2075.37,25.94,35.39,1868.36,735.37,1132.99,1244.63,25.94,12.06,609.37,296.52,312.85,11358,29,1715,616,1099,3199.65,24.6,49.18,7968,25.94,164,2208,25.94,390
2017-06-16T05:00:00Z,2017-06-16T07:00:00+0200,56794,40827,4698,0.1151,39456,14323,0.363,3090,3315,1.0729,36365,11007,0.3027,2410.73,30.77,79.49,2134.88,765.4,1369.48,1468.26,30.77,30.82,627.57,300.76,326.81,12961,99,2058,658,1399,3527.52,25.06,51.54,8969,30.77,157,2515,30.77,415
2017-06-16T06:00:00Z,2017-06-16T08:00:00+0200,60034,40827,8335,0.2042,39456,15815,0.4008,3090,3253,1.0527,36365,12562,0.3455,2542.51,27.97,131.67,2494.62,774.66,1719.96,1592.77,27.97,70.4,591.32,266.36,324.96,14216,240,1961,668,1293,3518.94,25.33,48.52,9286,27.97,127,2609,27.97,440
2017-06-16T07:00:00Z,2017-06-16T09:00:00+0200,61010,40827,12751,0.3123,39456,18064,0.4578,3090,3374,1.0918,36365,14690,0.4039,2530.77,27.32,173.18,2726.82,762.31,1964.51,1613.5,26.66,126.94,688.68,305.69,382.99,14729,452,1605,676,929,3497.63,24.84,62.21,9377,26.66,109,2677,26.66,464
2017-06-16T08:00:00Z,2017-06-16T10:00:00+0200,63224,40827,16314,0.3996,39456,19872,0.5036,3090,3470,1.1231,36365,16402,0.451,2635.06,21.97,194.22,2936.69,772.38,2164.31,1669.12,24.23,148.15,756.02,338.21,417.81,14867,666,1786,743,1043,3496.7,24.23,76.93,9484,24.23,112,2711,24.23,510
2017-06-16T09:00:00Z,2017-06-16T11:00:00+0200,64533,40827,17801,0.436,39456,21862,0.5541,3090,3526,1.1412,36365,18336,0.5042,2645.33,18.84,231.79,3063.2,791.89,2271.31,1639.59,23.97,131.57,780.85,336.86,443.99,15006,922,1908,725,1183,3559.44,23.48,98.67,9386,23.97,137,2693,23.97,568
2017-06-16T10:00:00Z,2017-06-16T12:00:00+0200,63921,40827,18462,0.4522,39456,23705,0.6008,3090,3643,1.179,36365,20062,0.5517,2551.46,9.82,237.61,3123.11,775.9,2347.21,1637.25,23.49,123.59,794.54,334.32,460.22,14758,1069,1987,729,1257,3568.16,23.46,109.31,9107,23.49,164,2664,23.49,555
2017-06-16T11:00:00Z,2017-06-16T13:00:00+0200,62368,40827,18464,0.4523,39456,24784,0.6281,3090,3603,1.166,36365,21181,0.5824,2491.13,7.53,270.49,3162.74,730.08,2432.66,1631.97,23.3,109.51,826.94,338.57,488.37,14769,1052,2012,751,1262,3551.15,23.3,114.98,9193,23.3,143,2613,23.3,572
2017-06-16T12:00:00Z,2017-06-16T14:00:00+0200,60459,40827,17675,0.4329,39456,26327,0.6673,3090,3642,1.1786,36365,22685,0.6238,2401.01,0.88,320.04,3033.94,667.53,2366.41,1590.24,22.84,139.74,875.41,361.07,514.34,14632,954,1900,739,1161,3526.89,22.84,113.26,9112,22.84,126,2525,22.84,554
2017-06-16T13:00:00Z,2017-06-16T15:00:00+0200,59810,40827,15729,0.3852,39456,27161,0.6884,3090,3678,1.1904,36365,23483,0.6457,2302.98,1.52,342.77,2948,675.57,2272.43,1540.72,22.53,114.22,869.54,373.2,496.34,14468,860,1841,700,1141,3493.64,22.53,113.92,8835,22.53,119,2497,22.53,515
2017-06-16T14:00:00Z,2017-06-16T16:00:00+0200,59250,40827,13325,0.3264,39456,27746,0.7032,3090,3415,1.1054,36365,24331,0.6691,2304.84,7.51,300.28,3340.28,769.69,2570.59,1575.63,22.09,81.85,880.64,375.03,505.61,14332,760,1920,681,1240,3375.57,22.09,113.3,8819,22.09,98,2499,22.09,435
2017-06-16T15:00:00Z,2017-06-16T17:00:00+0200,59240,40827,9631,0.2359,39456,27559,0.6985,3090,3245,1.0503,36365,24313,0.6686,2323.05,10.1,243.77,3421.11,795.25,2625.86,1645.19,22,67.34,849.95,370.83,479.12,14286,618,1902,616,1286,3334.62,22,117.01,8706,22,93,2541,22,383
2017-06-16T16:00:00Z,2017-06-16T18:00:00+0200,58360,40827,5918,0.1449,39456,26440,0.6701,3090,3268,1.0575,36365,23172,0.6372,2279.94,20.73,168.44,3350.13,787.2,2562.93,1587.52,21.77,58.08,832.67,373.39,459.28,13804,462,1728,575,1153,3315.9,21.77,113.41,8489,21.77,111,2484,21.77,363
2017-06-16T17:00:00Z,2017-06-16T19:00:00+0200,57401,40827,3009,0.0737,39456,24947,0.6323,3090,3125,1.0114,36365,21822,0.6001,2081.87,24.04,86.48,3274.44,800.32,2474.12,1459.92,24.04,30.65,865.33,375.43,489.9,13352,308,1412,463,949,3323.99,23.01,104.44,8191,23.01,123,2334,23.01,423
2017-06-16T18:00:00Z,2017-06-16T20:00:00+0200,54854,40827,1033,0.0253,39456,22756,0.5767,3090,3015,0.9756,36365,19741,0.5429,1960.65,23.05,34.4,3168.59,798.65,2369.94,1369.26,26.49,10.43,858.61,376,482.61,12980,168,1085,340,745,3242.4,23.05,90.5,7961,23.05,98,2167,23.05,475
